Id,Term,Location Capacity,Name,Building Number,Room Number 
038-0135,2222 ,24,038 Mathematics and Science,038,0135
038-0135,2224 ,24,038 Mathematics and Science,038,0135
038-0148,2182 ,37,038 Mathematics and Science,038,0148
038-0148,2184 ,37,038 Mathematics and Science,038,0148
038-0148,2188 ,37,038 Mathematics and Science,038,0148
038-0148,2192 ,37,038 Mathematics and Science,038,0148
038-0148,2194 ,37,038 Mathematics and Science,038,0148
038-0148,2198 ,37,038 Mathematics and Science,038,0148
038-0148,2202 ,37,038 Mathematics and Science,038,0148
038-0148,2218 ,37,038 Mathematics and Science,038,0148
038-0148,2222 ,37,038 Mathematics and Science,038,0148
038-0148,2224 ,37,038 Mathematics and Science,038,0148
038-0201,2182 ,25,038 Mathematics and Science,038,0201
038-0201,2184 ,25,038 Mathematics and Science,038,0201
038-0201,2186 ,25,038 Mathematics and Science,038,0201
038-0201,2188 ,25,038 Mathematics and Science,038,0201
038-0201,2192 ,25,038 Mathematics and Science,038,0201
038-0201,2194 ,25,038 Mathematics and Science,038,0201
038-0201,2196 ,25,038 Mathematics and Science,038,0201
038-0201,2198 ,25,038 Mathematics and Science,038,0201
038-0201,2202 ,25,038 Mathematics and Science,038,0201
038-0201,2218 ,25,038 Mathematics and Science,038,0201
038-0201,2222 ,25,038 Mathematics and Science,038,0201
038-0201,2224 ,25,038 Mathematics and Science,038,0201
038-0202,2182 ,35,038 Mathematics and Science,038,0202
038-0202,2184 ,35,038 Mathematics and Science,038,0202
038-0202,2186 ,35,038 Mathematics and Science,038,0202
038-0202,2188 ,35,038 Mathematics and Science,038,0202
038-0202,2192 ,35,038 Mathematics and Science,038,0202
038-0202,2194 ,35,038 Mathematics and Science,038,0202
038-0202,2196 ,35,038 Mathematics and Science,038,0202
038-0202,2198 ,35,038 Mathematics and Science,038,0202
038-0202,2202 ,35,038 Mathematics and Science,038,0202
038-0202,2218 ,35,038 Mathematics and Science,038,0202
038-0202,2222 ,35,038 Mathematics and Science,038,0202
038-0202,2224 ,35,038 Mathematics and Science,038,0202
038-0204,2182 ,50,038 Mathematics and Science,038,0204
038-0204,2184 ,50,038 Mathematics and Science,038,0204
038-0204,2188 ,50,038 Mathematics and Science,038,0204
038-0204,2192 ,50,038 Mathematics and Science,038,0204
038-0204,2194 ,50,038 Mathematics and Science,038,0204
038-0204,2196 ,50,038 Mathematics and Science,038,0204
038-0204,2198 ,50,038 Mathematics and Science,038,0204
038-0204,2202 ,50,038 Mathematics and Science,038,0204
038-0204,2218 ,50,038 Mathematics and Science,038,0204
038-0204,2222 ,50,038 Mathematics and Science,038,0204
038-0204,2224 ,50,038 Mathematics and Science,038,0204
038-0218,2182 ,35,038 Mathematics and Science,038,0218
038-0218,2184 ,35,038 Mathematics and Science,038,0218
038-0218,2186 ,35,038 Mathematics and Science,038,0218
038-0218,2188 ,35,038 Mathematics and Science,038,0218
038-0218,2192 ,35,038 Mathematics and Science,038,0218
038-0218,2194 ,35,038 Mathematics and Science,038,0218
038-0218,2196 ,35,038 Mathematics and Science,038,0218
038-0218,2198 ,35,038 Mathematics and Science,038,0218
038-0218,2202 ,35,038 Mathematics and Science,038,0218
038-0218,2216 ,35,038 Mathematics and Science,038,0218
038-0218,2218 ,35,038 Mathematics and Science,038,0218
038-0218,2222 ,35,038 Mathematics and Science,038,0218
038-0218,2224 ,35,038 Mathematics and Science,038,0218
038-0219,2182 ,35,038 Mathematics and Science,038,0219
038-0219,2184 ,35,038 Mathematics and Science,038,0219
038-0219,2186 ,35,038 Mathematics and Science,038,0219
038-0219,2188 ,35,038 Mathematics and Science,038,0219
038-0219,2192 ,35,038 Mathematics and Science,038,0219
038-0219,2194 ,35,038 Mathematics and Science,038,0219
038-0219,2196 ,35,038 Mathematics and Science,038,0219
038-0219,2198 ,35,038 Mathematics and Science,038,0219
038-0219,2202 ,35,038 Mathematics and Science,038,0219
038-0219,2216 ,35,038 Mathematics and Science,038,0219
038-0219,2218 ,35,038 Mathematics and Science,038,0219
038-0219,2222 ,35,038 Mathematics and Science,038,0219
038-0219,2224 ,35,038 Mathematics and Science,038,0219
038-0220,2182 ,35,038 Mathematics and Science,038,0220
038-0220,2184 ,35,038 Mathematics and Science,038,0220
038-0220,2186 ,35,038 Mathematics and Science,038,0220
038-0220,2188 ,35,038 Mathematics and Science,038,0220
038-0220,2192 ,35,038 Mathematics and Science,038,0220
038-0220,2194 ,35,038 Mathematics and Science,038,0220
038-0220,2196 ,35,038 Mathematics and Science,038,0220
038-0220,2198 ,35,038 Mathematics and Science,038,0220
038-0220,2202 ,35,038 Mathematics and Science,038,0220
038-0220,2216 ,35,038 Mathematics and Science,038,0220
038-0220,2218 ,35,038 Mathematics and Science,038,0220
038-0220,2222 ,35,038 Mathematics and Science,038,0220
038-0220,2224 ,35,038 Mathematics and Science,038,0220
038-0221,2182 ,35,038 Mathematics and Science,038,0221
038-0221,2184 ,35,038 Mathematics and Science,038,0221
038-0221,2186 ,35,038 Mathematics and Science,038,0221
038-0221,2188 ,35,038 Mathematics and Science,038,0221
038-0221,2192 ,35,038 Mathematics and Science,038,0221
038-0221,2194 ,35,038 Mathematics and Science,038,0221
038-0221,2196 ,35,038 Mathematics and Science,038,0221
038-0221,2198 ,35,038 Mathematics and Science,038,0221
038-0221,2202 ,35,038 Mathematics and Science,038,0221
038-0221,2216 ,35,038 Mathematics and Science,038,0221
038-0221,2218 ,35,038 Mathematics and Science,038,0221
038-0221,2222 ,35,038 Mathematics and Science,038,0221
038-0221,2224 ,35,038 Mathematics and Science,038,0221
038-0222,2182 ,35,038 Mathematics and Science,038,0222
038-0222,2184 ,35,038 Mathematics and Science,038,0222
038-0222,2186 ,35,038 Mathematics and Science,038,0222
038-0222,2188 ,35,038 Mathematics and Science,038,0222
038-0222,2192 ,35,038 Mathematics and Science,038,0222
038-0222,2194 ,35,038 Mathematics and Science,038,0222
038-0222,2196 ,35,038 Mathematics and Science,038,0222
038-0222,2198 ,35,038 Mathematics and Science,038,0222
038-0222,2202 ,35,038 Mathematics and Science,038,0222
038-0222,2216 ,35,038 Mathematics and Science,038,0222
038-0222,2218 ,35,038 Mathematics and Science,038,0222
038-0222,2222 ,35,038 Mathematics and Science,038,0222
038-0222,2224 ,35,038 Mathematics and Science,038,0222
038-0225,2182 ,35,038 Mathematics and Science,038,0225
038-0225,2184 ,35,038 Mathematics and Science,038,0225
038-0225,2186 ,35,038 Mathematics and Science,038,0225
038-0225,2188 ,35,038 Mathematics and Science,038,0225
038-0225,2192 ,35,038 Mathematics and Science,038,0225
038-0225,2194 ,35,038 Mathematics and Science,038,0225
038-0225,2196 ,35,038 Mathematics and Science,038,0225
038-0225,2198 ,35,038 Mathematics and Science,038,0225
038-0225,2202 ,35,038 Mathematics and Science,038,0225
038-0225,2216 ,35,038 Mathematics and Science,038,0225
038-0225,2218 ,35,038 Mathematics and Science,038,0225
038-0225,2222 ,35,038 Mathematics and Science,038,0225
038-0225,2224 ,35,038 Mathematics and Science,038,0225
038-0226,2182 ,35,038 Mathematics and Science,038,0226
038-0226,2184 ,35,038 Mathematics and Science,038,0226
038-0226,2186 ,35,038 Mathematics and Science,038,0226
038-0226,2188 ,35,038 Mathematics and Science,038,0226
038-0226,2192 ,35,038 Mathematics and Science,038,0226
038-0226,2194 ,35,038 Mathematics and Science,038,0226
038-0226,2198 ,35,038 Mathematics and Science,038,0226
038-0226,2202 ,35,038 Mathematics and Science,038,0226
038-0226,2218 ,35,038 Mathematics and Science,038,0226
038-0226,2222 ,35,038 Mathematics and Science,038,0226
038-0226,2224 ,35,038 Mathematics and Science,038,0226
038-0227,2182 ,35,038 Mathematics and Science,038,0227
038-0227,2184 ,35,038 Mathematics and Science,038,0227
038-0227,2186 ,35,038 Mathematics and Science,038,0227
038-0227,2188 ,35,038 Mathematics and Science,038,0227
038-0227,2192 ,35,038 Mathematics and Science,038,0227
038-0227,2194 ,35,038 Mathematics and Science,038,0227
038-0227,2198 ,35,038 Mathematics and Science,038,0227
038-0227,2202 ,35,038 Mathematics and Science,038,0227
038-0227,2218 ,35,038 Mathematics and Science,038,0227
038-0227,2222 ,35,038 Mathematics and Science,038,0227
038-0227,2224 ,35,038 Mathematics and Science,038,0227
041-0103,2182 ,24,041 Engineering III,041,0103
041-0103,2184 ,24,041 Engineering III,041,0103
041-0103,2188 ,24,041 Engineering III,041,0103
041-0103,2192 ,24,041 Engineering III,041,0103
041-0103,2194 ,24,041 Engineering III,041,0103
041-0103,2198 ,24,041 Engineering III,041,0103
041-0103,2202 ,24,041 Engineering III,041,0103
041-0103,2208 ,24,041 Engineering III,041,0103
041-0103,2212 ,24,041 Engineering III,041,0103
041-0103,2214 ,24,041 Engineering III,041,0103
041-0103,2216 ,24,041 Engineering III,041,0103
041-0103,2218 ,24,041 Engineering III,041,0103
041-0103,2222 ,24,041 Engineering III,041,0103
041-0103,2224 ,24,041 Engineering III,041,0103
041-0108,2218 ,16,041 Engineering III,041,0108
041-0108,2222 ,16,041 Engineering III,041,0108
041-0108,2224 ,16,041 Engineering III,041,0108
041-0109,2182 ,24,041 Engineering III,041,0109
041-0109,2184 ,24,041 Engineering III,041,0109
041-0109,2188 ,24,041 Engineering III,041,0109
041-0109,2192 ,24,041 Engineering III,041,0109
041-0109,2194 ,24,041 Engineering III,041,0109
041-0109,2198 ,24,041 Engineering III,041,0109
041-0109,2202 ,24,041 Engineering III,041,0109
041-0109,2208 ,24,041 Engineering III,041,0109
041-0109,2212 ,24,041 Engineering III,041,0109
041-0109,2214 ,24,041 Engineering III,041,0109
041-0109,2216 ,24,041 Engineering III,041,0109
041-0109,2218 ,24,041 Engineering III,041,0109
041-0109,2222 ,24,041 Engineering III,041,0109
041-0109,2224 ,24,041 Engineering III,041,0109
041-0136,2182 ,24,041 Engineering III,041,0136
041-0136,2184 ,24,041 Engineering III,041,0136
041-0136,2188 ,24,041 Engineering III,041,0136
041-0136,2192 ,24,041 Engineering III,041,0136
041-0136,2194 ,24,041 Engineering III,041,0136
041-0136,2198 ,24,041 Engineering III,041,0136
041-0136,2202 ,24,041 Engineering III,041,0136
041-0136,2208 ,24,041 Engineering III,041,0136
041-0136,2214 ,24,041 Engineering III,041,0136
041-0136,2218 ,24,041 Engineering III,041,0136
041-0136,2222 ,24,041 Engineering III,041,0136
041-0136,2224 ,24,041 Engineering III,041,0136
041-0137,2182 ,24,041 Engineering III,041,0137
041-0137,2184 ,24,041 Engineering III,041,0137
041-0137,2188 ,24,041 Engineering III,041,0137
041-0137,2192 ,24,041 Engineering III,041,0137
041-0137,2194 ,24,041 Engineering III,041,0137
041-0137,2202 ,24,041 Engineering III,041,0137
041-0137,2222 ,24,041 Engineering III,041,0137
041-0137,2224 ,24,041 Engineering III,041,0137
041-0139,2182 ,6,041 Engineering III,041,0139
041-0139,2184 ,6,041 Engineering III,041,0139
041-0139,2192 ,6,041 Engineering III,041,0139
041-0139,2194 ,6,041 Engineering III,041,0139
041-0139,2198 ,6,041 Engineering III,041,0139
041-0139,2218 ,6,041 Engineering III,041,0139
041-0139,2222 ,6,041 Engineering III,041,0139
041-0139,2224 ,6,041 Engineering III,041,0139
041-0144,2188 ,1,041 Engineering III,041,0144
041-0144,2198 ,1,041 Engineering III,041,0144
041-0144,2202 ,1,041 Engineering III,041,0144
041-0144,2208 ,1,041 Engineering III,041,0144
041-0144,2212 ,1,041 Engineering III,041,0144
041-0144,2214 ,1,041 Engineering III,041,0144
041-0144,2218 ,1,041 Engineering III,041,0144
041-0144,2222 ,1,041 Engineering III,041,0144
041-0144,2224 ,1,041 Engineering III,041,0144
041-0201,2182 ,24,041 Engineering III,041,0201
041-0201,2184 ,24,041 Engineering III,041,0201
041-0201,2186 ,24,041 Engineering III,041,0201
041-0201,2188 ,24,041 Engineering III,041,0201
041-0201,2192 ,24,041 Engineering III,041,0201
041-0201,2194 ,24,041 Engineering III,041,0201
041-0201,2198 ,24,041 Engineering III,041,0201
041-0201,2202 ,24,041 Engineering III,041,0201
041-0201,2208 ,24,041 Engineering III,041,0201
041-0201,2212 ,24,041 Engineering III,041,0201
041-0201,2214 ,24,041 Engineering III,041,0201
041-0201,2218 ,24,041 Engineering III,041,0201
041-0201,2222 ,24,041 Engineering III,041,0201
041-0201,2224 ,24,041 Engineering III,041,0201
041-0203,2182 ,16,041 Engineering III,041,0203
041-0203,2192 ,16,041 Engineering III,041,0203
041-0203,2202 ,16,041 Engineering III,041,0203
041-0203,2212 ,16,041 Engineering III,041,0203
041-0203,2222 ,16,041 Engineering III,041,0203
041-0211,2188 ,12,041 Engineering III,041,0211
041-0211,2198 ,12,041 Engineering III,041,0211
041-0211,2208 ,12,041 Engineering III,041,0211
041-0211,2218 ,12,041 Engineering III,041,0211
041A-0107,2208 ,1,041 Engineering III,041A,0107
041A-0107,2214 ,1,041 Engineering III,041A,0107
041A-0107,2222 ,1,041 Engineering III,041A,0107
041A-0107,2224 ,1,041 Engineering III,041A,0107
042-000P,2184 ,1,042 Mott Physical Education,042,000P
042-000P,2188 ,1,042 Mott Physical Education,042,000P
042-000P,2194 ,1,042 Mott Physical Education,042,000P
042-000P,2198 ,1,042 Mott Physical Education,042,000P
042-000P,2222 ,1,042 Mott Physical Education,042,000P
042-000Q,2188 ,1,042 Mott Physical Education,042,000Q
042-000Q,2192 ,1,042 Mott Physical Education,042,000Q
042-000Q,2194 ,1,042 Mott Physical Education,042,000Q
042-000Q,2198 ,1,042 Mott Physical Education,042,000Q
042-000Q,2202 ,1,042 Mott Physical Education,042,000Q
042-000Q,2208 ,1,042 Mott Physical Education,042,000Q
042-000Q,2218 ,1,042 Mott Physical Education,042,000Q
042-000Q,2222 ,1,042 Mott Physical Education,042,000Q
042-000U,2188 ,1,042 Mott Physical Education,042,000U
042-000U,2192 ,1,042 Mott Physical Education,042,000U
042-000U,2198 ,1,042 Mott Physical Education,042,000U
042-000U,2202 ,1,042 Mott Physical Education,042,000U
042-000U,2208 ,1,042 Mott Physical Education,042,000U
042-000U,2212 ,1,042 Mott Physical Education,042,000U
042-000U,2222 ,1,042 Mott Physical Education,042,000U
042-0205E,2182 ,70,042 Mott Physical Education,042,0205E
042-0205E,2184 ,70,042 Mott Physical Education,042,0205E
042-0205E,2188 ,70,042 Mott Physical Education,042,0205E
042-0205E,2192 ,70,042 Mott Physical Education,042,0205E
042-0205E,2194 ,70,042 Mott Physical Education,042,0205E
042-0205E,2198 ,70,042 Mott Physical Education,042,0205E
042-0205E,2202 ,70,042 Mott Physical Education,042,0205E
042-0205E,2218 ,70,042 Mott Physical Education,042,0205E
042-0205E,2222 ,70,042 Mott Physical Education,042,0205E
042-0205E,2224 ,70,042 Mott Physical Education,042,0205E
042-0TC1,2184 ,28,042 Mott Physical Education,042,0TC1
042-0TC1,2188 ,28,042 Mott Physical Education,042,0TC1
042-0TC1,2194 ,28,042 Mott Physical Education,042,0TC1
042-0TC1,2198 ,28,042 Mott Physical Education,042,0TC1
042-0TC1,2218 ,28,042 Mott Physical Education,042,0TC1
042-V,2218 ,499,042 Mott Physical Education,042,V
042-V,2222 ,499,042 Mott Physical Education,042,V
043-0100,2182 ,1580,043 Recreation Center,043,0100
043-0100,2184 ,1580,043 Recreation Center,043,0100
043-0100,2188 ,1580,043 Recreation Center,043,0100
043-0100,2192 ,1580,043 Recreation Center,043,0100
043-0100,2194 ,1580,043 Recreation Center,043,0100
043-0100,2198 ,1580,043 Recreation Center,043,0100
043-0100,2202 ,1580,043 Recreation Center,043,0100
043-0100,2218 ,1580,043 Recreation Center,043,0100
043-0100,2222 ,1580,043 Recreation Center,043,0100
043-0100,2224 ,1580,043 Recreation Center,043,0100
043-01570S,2194 ,20,043 Recreation Center,043,01570S
043-01570S,2202 ,20,043 Recreation Center,043,01570S
043-01570S,2218 ,20,043 Recreation Center,043,01570S
043-01570S,2222 ,20,043 Recreation Center,043,01570S
043-0157A,2182 ,20,043 Recreation Center,043,0157A
043-0157A,2184 ,20,043 Recreation Center,043,0157A
043-0157A,2188 ,20,043 Recreation Center,043,0157A
043-0157A,2192 ,20,043 Recreation Center,043,0157A
043-0157A,2198 ,20,043 Recreation Center,043,0157A
043-0170,2194 ,700,043 Recreation Center,043,0170
043-0192,2184 ,270,043 Recreation Center,043,0192
043-0192,2188 ,270,043 Recreation Center,043,0192
043-0192,2192 ,270,043 Recreation Center,043,0192
043-0192,2194 ,270,043 Recreation Center,043,0192
043-0192,2198 ,270,043 Recreation Center,043,0192
043-0192,2202 ,270,043 Recreation Center,043,0192
043-0192,2218 ,270,043 Recreation Center,043,0192
043-0192,2222 ,270,043 Recreation Center,043,0192
043-0195A,2182 ,50,043 Recreation Center,043,0195A
043-0195A,2184 ,50,043 Recreation Center,043,0195A
043-0195A,2188 ,50,043 Recreation Center,043,0195A
043-0195A,2192 ,50,043 Recreation Center,043,0195A
043-0195A,2198 ,50,043 Recreation Center,043,0195A
043-0195C,2188 ,50,043 Recreation Center,043,0195C
043-0195C,2192 ,50,043 Recreation Center,043,0195C
043-0195C,2194 ,50,043 Recreation Center,043,0195C
043-0195C,2198 ,50,043 Recreation Center,043,0195C
043-0195C,2202 ,50,043 Recreation Center,043,0195C
043-0195C,2218 ,50,043 Recreation Center,043,0195C
043-0195C,2222 ,50,043 Recreation Center,043,0195C
043-0200B,2182 ,50,043 Recreation Center,043,0200B
043-0200B,2184 ,50,043 Recreation Center,043,0200B
043-0200B,2188 ,50,043 Recreation Center,043,0200B
043-0200B,2192 ,50,043 Recreation Center,043,0200B
043-0200B,2194 ,50,043 Recreation Center,043,0200B
043-0200B,2198 ,50,043 Recreation Center,043,0200B
043-0200B,2202 ,50,043 Recreation Center,043,0200B
043-0200B,2214 ,50,043 Recreation Center,043,0200B
043-0200B,2218 ,50,043 Recreation Center,043,0200B
043-0200B,2222 ,50,043 Recreation Center,043,0200B
043-0200B,2224 ,50,043 Recreation Center,043,0200B
043-0215,2182 ,125,043 Recreation Center,043,0215
043-0215,2184 ,125,043 Recreation Center,043,0215
043-0215,2188 ,125,043 Recreation Center,043,0215
043-0215,2192 ,125,043 Recreation Center,043,0215
043-0215,2194 ,125,043 Recreation Center,043,0215
043-0215,2198 ,125,043 Recreation Center,043,0215
043-0215,2202 ,125,043 Recreation Center,043,0215
043-0215,2218 ,125,043 Recreation Center,043,0215
043-0215,2222 ,125,043 Recreation Center,043,0215
043-0215,2224 ,125,043 Recreation Center,043,0215
043-0224,2182 ,50,043 Recreation Center,043,0224
043-0224,2184 ,50,043 Recreation Center,043,0224
043-0224,2188 ,50,043 Recreation Center,043,0224
043-0224,2192 ,50,043 Recreation Center,043,0224
043-0224,2194 ,50,043 Recreation Center,043,0224
043-0224,2198 ,50,043 Recreation Center,043,0224
043-0224,2202 ,50,043 Recreation Center,043,0224
043-0224,2218 ,50,043 Recreation Center,043,0224
043-0224,2222 ,50,043 Recreation Center,043,0224
043A-0150,2182 ,24,043A Kinesiology,043A,0150
